#1
double Wc_NcPR(12,21)   # Wc=f(Nc, PR)
0.600000024	0.73989916	0.740161909	0.738269938	0.734557849	0.729521334	0.723969627	0.718114839	0.711757752	0.704613038	0.696296234	0.686202813	0.674575289	0.661616594	0.647507363	0.632542971	0.628774207	0.628774207	0.628774207	0.628774207	0.628774207
0.649999976	0.767836821	0.768196868	0.766946261	0.764161235	0.760194522	0.755379707	0.750037505	0.74412976	0.737360451	0.729350826	0.719912379	0.708905968	0.696194176	0.682208859	0.667314037	0.651922047	0.651922047	0.651922047	0.651922047	0.651922047
0.699999988	0.790774351	0.79188264	0.791644221	0.789975997	0.787087674	0.783224523	0.778471561	0.772990112	0.766684499	0.759363884	0.750681852	0.740350762	0.728334554	0.71460664	0.699273153	0.682411562	0.67075832	0.67075832	0.67075832	0.67075832
0.75	0.808318863	0.809831412	0.810535344	0.810065686	0.808442687	0.805765369	0.802136021	0.797546805	0.791960329	0.785301618	0.777374761	0.767951094	0.756815248	0.743623422	0.728564882	0.711973329	0.694457486	0.689483543	0.689483543	0.689483543
0.800000012	0.817840417	0.82028124	0.822864951	0.824684347	0.825389679	0.824735914	0.822632761	0.819125037	0.814335864	0.80833461	0.80114431	0.792695148	0.782686575	0.770702122	0.756333819	0.739400804	0.720258955	0.703488081	0.703488081	0.703488081
0.850000024	0.82860732	0.830911478	0.833822559	0.836186582	0.83763244	0.837972465	0.837110421	0.835012786	0.831666089	0.827038867	0.821052926	0.813569395	0.804289571	0.793008462	0.779632743	0.764178745	0.7469841	0.728906465	0.722573731	0.722573731
0.899999976	0.835069092	0.837560876	0.840894371	0.843800459	0.846060949	0.847514964	0.848067265	0.847572447	0.845859536	0.842739983	0.838026539	0.83155863	0.823230343	0.813017606	0.801000989	0.787379586	0.772434703	0.75666348	0.743895803	0.743895803
0.949999988	0.837423284	0.841125239	0.846635409	0.851464297	0.85531786	0.858108318	0.85980102	0.860327908	0.859636513	0.857566847	0.853920401	0.848498823	0.84115012	0.831814197	0.820559598	0.807602893	0.793302748	0.778120333	0.762537776	0.759681233
1	0.839232422	0.843364426	0.850259632	0.856354386	0.861398205	0.865343376	0.868203784	0.869966775	0.870550112	0.8697856	0.867392784	0.863195688	0.857005276	0.84872359	0.838385851	0.826184513	0.812467865	0.797703974	0.78240177	0.774478436
1.04999995	0.840634892	0.844492709	0.851985481	0.85860318	0.864047001	0.868265182	0.87130205	0.873200925	0.873952384	0.873478646	0.871645482	0.868293278	0.863277801	0.856512404	0.847963483	0.837778487	0.826206119	0.813525823	0.799978647	0.788857524
1.10000002	0.841936164	0.845177472	0.852677165	0.859068672	0.864223739	0.868208089	0.871137831	0.873090889	0.874064345	0.873968341	0.872646691	0.86991568	0.865610796	0.859632597	0.851982317	0.842777366	0.832237703	0.820634195	0.808188163	0.794914676
